order_id,review_id,bot_id,fund_code,fund_name,order_type,order_date,confirm_date,order_amount,reference_nav,confirm_nav,confirmed_shares,confirmed_amount,fee,action_reason,status,created_at,order_run_id,settle_run_id
2973,,bot101,515880,通信ETF国泰,buy,2025-09-15,2025-09-16,200000.0,2.576842,2.576842,76845.923025,,1980.2,v5抱主线·v4 regime，AI/算力主线未破。sentiment_15_90 z=-2.27极端冰点满仓信号，sentiment_20_90 z=-2.37深度冰点确认。ERP-VIX建议76%仓位。通信ETF(CPO+光通信纯载体)是主线最强卫星，近1月+32.5%动量极强，当前仓位28.7%偏低，加仓20万至~47%作为主攻。三月分位数0.22充分消化，冰点反转是最佳加仓窗口。,confirmed,2026-06-11 06:08:58,mf-reports-backtest,mf-reports-backtest
2974,,bot101,515400,大数据ETF富国,buy,2025-09-15,2025-09-16,100000.0,1.0161,1.0161,97925.88088,,497.51,v5抱主线·v4 regime，液冷概念(BK1138.DC)主线卫星。515400大数据ETF富国是液冷代理载体(重叠44.7%/相关0.86)。sentiment双版本冰点满仓信号，ERP-VIX建议76%仓位。当前仓位13.9%偏低，加仓10万至~20%完善AI/算力组合。主线三大卫星需均衡配置。,confirmed,2026-06-11 06:09:10,mf-reports-backtest,mf-reports-backtest
2975,,bot101,515880,通信ETF国泰,sell,2025-09-29,2025-09-30,98106.0,2.734127,2.734127,98106.0,266893.09,1341.17,量化情绪极端过热(sentiment_15_90 z=1.90连续5天空仓信号)+ERP估值贵建议35%仓位。515880通信ETF从47.43%仓位减半至~24%，降至35%总仓位目标。v5主线AI/算力未破但需降风险敞口。持有28天已过赎回惩罚期。,confirmed,2026-06-11 06:32:09,mf-reports-backtest,mf-reports-backtest
2976,,bot101,515400,大数据ETF富国,sell,2025-09-29,2025-09-30,123955.0,1.052,1.052,123955.0,129748.66,652.0,量化情绪极端过热(sentiment_15_90 z=1.90)+ERP估值贵建议35%仓位。515400液冷代理载体从23.28%仓位减半至~12%，配合515880降至35%总仓位。v5主线未破但风险溢价不足。持有28天已过赎回惩罚期。,confirmed,2026-06-11 06:32:09,mf-reports-backtest,mf-reports-backtest
2977,,bot103,000051,华夏沪深300ETF联接A,sell,2025-09-29,2025-09-30,250955.1381,1.7277,1.7277,250955.1381,431407.32,2167.88,Day18清仓：9/22维持40%仓位的thesis被完全证伪。双情绪因子同时突破0.5过热阈值（sentiment_15_90 z从+0.475飙至+1.90极端过热，sentiment_20_90 z从-2.02极端冰点反转至+1.76过热），HS300 PE分位升至86.3%更贵，ERP 3年分位仅0.55%估值极贵。低风险bot铁律：双情绪过热=仓位0信号，先保猫粮。,confirmed,2026-06-11 06:37:24,mf-reports-backtest,mf-reports-backtest
2978,,bot101,515400,大数据ETF富国,sell,2025-10-09,2025-10-10,123955.38,1.0886,1.0886,123955.38,134404.82,533.01,v5主线已从AI/算力(液冷概念)切换至半导体/芯片。515400大数据ETF是旧主线液冷代理载体，主线已失效。量化情绪过热+估值贵，清仓旧主线。,confirmed,2026-06-11 06:42:23,mf-reports-backtest,mf-reports-backtest
2979,,bot101,515880,通信ETF国泰,sell,2025-10-09,2025-10-10,98106.26,2.70083,2.70083,98106.26,263930.59,1037.74,v5主线已从AI/算力(CPO/通信)切换至半导体/芯片。515880通信ETF是旧主线代理载体，主线已失效。配合量化情绪过热(z=1.56)、估值贵(ERP-VIX建议35%)，清仓旧主线。,confirmed,2026-06-11 06:42:36,mf-reports-backtest,mf-reports-backtest
2980,,bot101,588260,科创信息ETF华安,buy,2025-10-09,2025-10-10,150000.0,2.1294,2.1294,70091.918542,,746.27,v5抱主线·v4 regime切换至半导体/芯片主线。588260科创信息ETF是集成电路制造(BK1329)代理载体(相关0.81)，动量rank1站MA60。虽情绪过热(z=1.56)需控制仓位，但semi_equip_donchian=1.0趋势确认，首次建仓15万试探新主线。,confirmed,2026-06-11 06:44:01,mf-reports-backtest,mf-reports-backtest
2981,,bot101,159516,半导体设备ETF国泰,buy,2025-10-09,2025-10-10,100000.0,1.5993,1.5993,62031.106863,,793.65,v5抱主线·v4 regime，半导体设备(BK1326)纯载体(相关0.96)，动量rank3站MA60。021532不在可买池，用159516半导体设备ETF国泰替代。semi_equip_donchian=1.0趋势满仓信号。总仓位控制在~25万新主线试探仓，不过度暴露于过热情绪。,confirmed,2026-06-11 06:44:25,mf-reports-backtest,mf-reports-backtest
2983,,bot102,515400,大数据ETF富国,sell,2025-10-09,2025-10-10,94936.06,1.0886,1.0886,94936.06,103347.39,0.0,v5主线从算力/AI/数据切换至半导体/芯片。515400大数据ETF是旧主线BK1138液冷代理载体，新v5报告明确剔除旧卫星。主线走弱先降增强仓（铁律#7），卖出后资金用于建仓新主线半导体卫星。持有29日，赎回费0%。,confirmed,2026-06-11 06:47:14,mf-reports-backtest,mf-reports-backtest
2984,,bot102,515880,通信ETF国泰,sell,2025-10-09,2025-10-10,36598.09,2.70083,2.70083,36598.09,98845.22,0.0,v5主线从算力/AI/数据切换至半导体/芯片。515880通信ETF是旧主线BK1128 CPO代理载体，新v5报告明确剔除旧卫星。主线走弱先降增强仓（铁律#7），卖出后资金用于建仓新主线半导体卫星。持有29日，赎回费0%。,confirmed,2026-06-11 06:47:38,mf-reports-backtest,mf-reports-backtest
2985,,bot102,008888,华夏国证半导体芯片ETF联接C,buy,2025-10-09,2025-10-10,160000.0,1.6666,1.6666,96003.840154,,0.0,v5主线抱主线·v4确认半导体/芯片为绝对主导主线（top15集中度8/15）。021532（v5推荐纯载体）不在可买池，改用008888华夏国证半导体芯片ETF联接C作为代理载体（国证芯片指数与半导体主线高度相关）。铁律#13判出中主线必须建仓增强仓≥10%，当前增强仓为0（旧AI卫星已卖出），今日必须新建半导体卫星仓位。估值虽贵但趋势多头排列，15%仓位符合中风险增强仓上限（≤核心仓44%）。,confirmed,2026-06-11 06:48:22,mf-reports-backtest,mf-reports-backtest
2986,,bot101,159516,半导体设备ETF国泰,buy,2025-10-20,2025-10-21,110000.0,1.4092,1.4092,77438.961203,,873.02,v5抱主线·v4半导体/芯片主线未破。semi_equip_donchian满仓信号(1.0)，趋势完好。当前总仓位仅20%违反铁律(0或≥40%)。159516纯载体(重叠65.2%/相关0.96)，加仓至~18%仓位。市场温度25.17底部区域，三月分位数0.052，过热已大幅降温。,confirmed,2026-06-11 07:04:58,mf-reports-backtest,mf-reports-backtest
2987,,bot101,588260,科创信息ETF华安,buy,2025-10-20,2025-10-21,110000.0,1.8763,1.8763,58334.347556,,547.26,v5抱主线·v4半导体/芯片主线未破。semi_equip_donchian满仓信号(1.0)。当前总仓位仅20%违反铁律(0或≥40%)。588260科创信息ETF是v5推荐集成电路制造(BK1329)卫星载体，加仓至~22%仓位。市场温度25.17底部区域，过热已降温，逢低加仓。,confirmed,2026-06-11 07:04:58,mf-reports-backtest,mf-reports-backtest
2988,,bot102,008888,华夏国证半导体芯片ETF联接C,buy,2025-10-27,2025-10-28,100000.0,1.6297,1.6297,61360.986685,,0.0,主线半导体/芯片趋势延续（semi_equip_donchian_60=1.0，v5抱主线·v4确认）。市场情绪15_90因子从过热翻转至冰点（z=0.77→-0.74，仓位0→1），反向看多信号。当前增强仓13.99%略低于中主线15%建议下限，补至约15%。估值端ERP 0分位压制上限，不加第二只半导体基金避免过度集中。,confirmed,2026-06-11 07:17:20,mf-reports-backtest,mf-reports-backtest
2989,,bot101,159516,半导体设备ETF国泰,sell,2025-11-03,2025-11-04,139470.0,1.4363,1.4363,139470.0,199319.16,1001.6,v5主线切换至存储芯片(BK1137)为核心，旧主线半导体设备(BK1326)已出top15。159516是旧主线载体，需清仓换入v5新核心159801。,confirmed,2026-06-11 07:23:14,mf-reports-backtest,mf-reports-backtest
2990,,bot101,588260,科创信息ETF华安,sell,2025-11-03,2025-11-04,128426.0,1.9216,1.9216,128426.0,245549.48,1233.92,v5主线切换至存储芯片(BK1137)为核心，科创信息ETF(588260)是旧主线载体，主线已失效。需清仓换入v5新核心+卫星组合。,confirmed,2026-06-11 07:23:14,mf-reports-backtest,mf-reports-backtest
2991,,bot101,159801,芯片ETF广发,buy,2025-11-03,2025-11-04,300000.0,1.7354,1.7354,171498.817344,,2380.95,v5主线核心载体。存储芯片(BK1137)动量rank3站MA60，连续in_top5达10日。重叠61.8%相关0.82，纯载体。情绪冰点z=-0.96满仓信号，半导体设备Donchian=1.0趋势完好。,confirmed,2026-06-11 07:23:33,mf-reports-backtest,mf-reports-backtest
2992,,bot101,515400,大数据ETF富国,buy,2025-11-03,2025-11-04,200000.0,1.0125,1.0125,196548.12358,,995.02,v5卫星载体。量子科技(BK0710)动量rank2站MA60，连续in_top5达4日。515400是量子科技代理载体(相关0.85)。情绪冰点提供左侧布局窗口。,confirmed,2026-06-11 07:23:33,mf-reports-backtest,mf-reports-backtest
2993,,bot102,159801,芯片ETF广发,buy,2025-11-03,2025-11-04,100000.0,1.7354,1.7354,57166.272448,,793.65,v5主线抱主线·v4确认存储芯片(BK1137)为核心主线（动量rank#3，连续in_top5达10日，站MA60）。159801芯片ETF广发为v5推荐的纯载体（overlap 61.8%，corr 0.82，规模38.6亿）。当前增强仓仅覆盖旧主线半导体/芯片(008888)，缺乏新主线存储芯片的精确暴露，按铁律#13判出主线必须建仓。,confirmed,2026-06-11 07:29:22,mf-reports-backtest,mf-reports-backtest
2994,,bot102,159755,电池ETF广发,buy,2025-11-03,2025-11-04,80000.0,1.0899,1.0899,72818.68003,,634.92,v5主线抱主线·v4确认固态电池(BK0968)为卫星主线（动量rank#1，ret20 458%，站MA60）。159755电池ETF广发为可买池新能源top5，跟踪新能电池指数（v5推荐018379不在可买池，159755为最接近代理载体）。按铁律#13判出主线必须建仓，增强仓总仓位≤核心仓。,confirmed,2026-06-11 07:29:22,mf-reports-backtest,mf-reports-backtest
2996,,bot103,000051,华夏沪深300ETF联接A,buy,2025-11-03,2025-11-04,420000.0,1.743,1.743,240675.045367,,503.4,"Day22首笔建仓40%底仓：10/27冰点thesis确认——双情绪因子同时跌破-0.5冰点阈值（15_90 z=-0.96, 20_90 z=-1.34），HS300站MA60(+4.30%)趋势完好，VIX正常(z=0.18)。虽估值偏贵(PE 86.67pct, ERP仅2.9%)，但冰点反向信号+趋势多头排列满足低风险bot首笔建仓条件。最小步长40%，保留60%现金应对估值进一步恶化。",confirmed,2026-06-11 07:31:44,mf-reports-backtest,mf-reports-backtest
2997,,bot101,159755,电池ETF广发,buy,2025-11-10,2025-11-11,100000.0,1.1018,1.1018,90040.251594,,793.65,v5抱主线·v4 regime补全核心+卫星骨架。BK0968.DC固态电池动量rank1站MA60，sentiment_15_90 z=-0.17满仓信号，semi_equip_donchian=1.0趋势完好。018379不在可买池，用159755电池ETF广发替代（v5候选池纯载体，重叠72.3%/相关0.84）。当前总仓位仅45.3%偏低，需补入卫星完成组合结构。,confirmed,2026-06-11 07:35:51,mf-reports-backtest,mf-reports-backtest
2999,,bot101,515400,大数据ETF富国,sell,2025-11-17,2025-11-18,196548.0,0.9587,0.9587,196548.0,187488.41,942.15,"量化情绪sentiment_20_90首次突破+0.5过热阈值(z=0.62)，叠加ERP×VIX全市场建议仓位仅38.6%，估值""贵""持续压制。515400是量子科技(BK0710)代理载体，成分重叠仅20.1%，纯度低且浮亏-7.21%为持仓最差。按AGENTS.md""量化风控信号优先于交易摩擦成本""铁律，清仓低纯度代理载体以对齐量化降仓信号，总仓位降至~36%进入防御区间。",confirmed,2026-06-11 07:46:34,mf-reports-backtest,mf-reports-backtest
3001,,bot103,000051,华夏沪深300ETF联接A,sell,2025-11-17,2025-11-18,240675.04,1.7236,1.7236,240675.04,412753.36,2074.14,Day24清仓：11/10维持40%仓位的thesis被证伪。sentiment_20_90 z=+0.618已突破+0.5过热阈值（11/10时为-0.08中性），sentiment_15_90 z=+0.474逼近过热（11/10时为-0.17中性）。双情绪因子同步升温，过热风险确认。同时HS300距MA60从+4.14%大幅收敛至+1.09%，趋势支撑显著削弱。HS300 PE分位85.65%极贵，ERP分位5.93%估值贵标签不变。按低风险bot铁律：不看好→仓位只能是0%，清仓防守。,confirmed,2026-06-11 07:56:35,mf-reports-backtest,mf-reports-backtest
3002,,bot101,159801,芯片ETF广发,sell,2025-11-24,2025-11-25,171498.8173,1.5876,1.5876,171498.8173,270910.16,1361.36,通缩衰退risk_off regime确认。市场温度12.41（极端寒冷3月分位1.7%），Nowcasting增长因子-0.342加速恶化，五大指数全部跌破MA60。AGENTS.md铁律第6条：看空直接降总仓位至0%。159801为存储芯片核心载体，但risk_off环境下防守优先，清仓等待情绪冰点信号（z<-0.5）再进场。,confirmed,2026-06-11 08:01:05,mf-reports-backtest,mf-reports-backtest
3003,,bot101,159755,电池ETF广发,sell,2025-11-24,2025-11-25,90040.25,1.0053,1.0053,90040.25,90064.88,452.59,通缩衰退risk_off regime确认。市场温度12.41极端寒冷，增长恶化加速。五大指数全部跌破MA60，AGENTS.md铁律第6条要求看空直接降总仓位至0%。159755固态电池卫星载体清仓，防守等待情绪冰点确认。,confirmed,2026-06-11 08:01:17,mf-reports-backtest,mf-reports-backtest
3004,,bot102,159755,电池ETF广发,sell,2025-11-24,2025-11-25,72818.68,1.0053,1.0053,72818.68,72838.6,366.02,MDD -7.62%突破5%回撤硬闸门，通缩衰退regime下清仓所有卫星仓位。159755电池ETF卫星持有18天浮亏-7.57%，固态电池主线在risk_off环境下高弹性标的风险极大，执行清仓。,confirmed,2026-06-11 08:05:12,mf-reports-backtest,mf-reports-backtest
3005,,bot102,159801,芯片ETF广发,sell,2025-11-24,2025-11-25,57166.27,1.5876,1.5876,57166.27,90303.38,453.79,MDD -7.62%突破5%回撤硬闸门，通缩衰退regime下清仓所有卫星仓位。159801芯片ETF持有18天浮亏-10.04%，存储芯片主线在risk_off+估值贵环境下面临戴维斯双杀风险，执行清仓。,confirmed,2026-06-11 08:05:12,mf-reports-backtest,mf-reports-backtest
3006,,bot102,000051,华夏沪深300ETF联接A,sell,2025-11-24,2025-11-25,139712.05,1.6709,1.6709,139712.05,233444.86,0.0,MDD -7.62%突破5%回撤硬闸门，通缩衰退regime(risk_off+增长恶化Nowcasting -0.342)要求降总权益。核心仓000051沪深300持有171天浮盈+16.86%，但HS300 PE分位仅9.38%(极贵)、ERP-VIX建议仓位仅40.6%、大盘破MA60(-2.65%)。减仓50%锁定利润，总权益从83%降至约45%，保留宽基底盘等待regime转暖后再入场。,confirmed,2026-06-11 08:05:12,mf-reports-backtest,mf-reports-backtest
3007,,bot102,008888,华夏国证半导体芯片ETF联接C,sell,2025-11-24,2025-11-25,157364.8268,1.3861,1.3861,157364.8268,217698.12,425.26,"MDD -7.62%突破5%回撤硬闸门，且market_context判定通缩衰退(regime=deflation, risk_state=risk_off)，增长恶化超预期(Nowcasting -0.342)。按风控规则清仓所有卫星仓位。008888半导体卫星已持有43天，-16.81%浮亏，趋势已破MA60，执行清仓止损。",confirmed,2026-06-11 08:05:25,mf-reports-backtest,mf-reports-backtest
3008,,bot101,512480,半导体ETF国联安,buy,2025-12-01,2025-12-02,200000.0,2.8332,2.8332,70240.355472,,995.02,v5抱主线·v4 regime，BK1137存储芯片核心载体。sentiment_15_90 z=-0.97+sentiment_20_90 z=-0.96双冰点满仓信号，市场温度11.03(3月分位1.7%)极端底部。512480纯载体overlap=58.9% corr=0.85，规模199亿。ERP估值贵但情绪冰点优先建仓，总仓位目标60%分批执行首笔。,confirmed,2026-06-11 08:12:43,mf-reports-backtest,mf-reports-backtest
3009,,bot101,515880,通信ETF国泰,buy,2025-12-01,2025-12-02,200000.0,2.742626,2.742626,72200.803894,,1980.2,v5抱主线·v4 regime，BK1128 CPO概念核心载体，连续in_top5达5日站MA60。sentiment双冰点(z≈-0.97)满仓信号，市场温度极端底部11.03。515880纯载体overlap=79.1% corr=0.91，规模145亿。ERP估值贵但情绪信号优先，总仓位目标60%分批。,confirmed,2026-06-11 08:12:43,mf-reports-backtest,mf-reports-backtest
3010,,bot102,000051,华夏沪深300ETF联接A,buy,2025-12-01,2025-12-02,170000.0,1.7163,1.7163,98931.564707,,203.76,regime从deflation转回easing，沪深300站稳MA60且多头排列，满足11-24 thesis再入场条件(1)。当前仓位仅23.2%，低于平衡型正常下限，需恢复核心底仓。估值贵(PE 84.6分位)制约上限，故保守加至40%核心仓而非激进打满。,confirmed,2026-06-11 08:17:51,mf-reports-backtest,mf-reports-backtest
3011,,bot102,008888,华夏国证半导体芯片ETF联接C,buy,2025-12-01,2025-12-02,80000.0,1.4612,1.4612,54749.520942,,0.0,v5主线存储芯片(BK1137)仍在核心位置且站MA60，semi_equip_donchian_60=1.0满仓信号确认半导体设备趋势完好。情绪z=-0.97冰点反向看多。作为增强仓首笔建仓~8%，≤核心仓(铁律#14满足)。,confirmed,2026-06-11 08:17:51,mf-reports-backtest,mf-reports-backtest
3012,,bot102,159755,电池ETF广发,buy,2025-12-01,2025-12-02,50000.0,1.05,1.05,47241.11867,,396.83,v5主线固态电池(BK0968)为卫星主线，regime easing+趋势完好+情绪冰点(z=-0.97)构成再入场窗口。作为第二增强仓~5%，增强仓合计~13%仍<核心仓40%(铁律#14满足)，且总权益50%留足现金应对估值贵风险。,confirmed,2026-06-11 08:17:51,mf-reports-backtest,mf-reports-backtest
3014,,bot103,000051,华夏沪深300ETF联接A,buy,2025-12-01,2025-12-02,420000.0,1.7163,1.7163,244419.159864,,503.4,Day26首笔建仓40%底仓：11/24等待条件双满足——(1)HS300站回MA60(+0.04%)，(2)双情绪因子同时跌破-0.5(15_90 z=-0.97/20_90 z=-0.96)。11/21急跌后的反弹修复已确认趋势不破位，情绪冰点反向加仓信号触发。hs300_erp_vix建议仓位39.1%。估值仍贵(PE 84.6%分位)但已消化，低风险bot首笔40%底仓试探，保留60%后手应对估值进一步恶化或趋势破位。,confirmed,2026-06-11 08:20:40,mf-reports-backtest,mf-reports-backtest
3015,,bot101,512480,半导体ETF国联安,buy,2025-12-08,2025-12-09,40000.0,2.8826,2.8826,13807.324993,,199.0,sentiment_15_90 z=-0.42+senti_20_90 z=-0.65双冰点满仓信号，当前总仓位38.2%低于ERP估值上限39%约1个百分点。小幅补仓至接近39%估值锚，保持512480半导体核心载体权重。,confirmed,2026-06-11 08:24:37,mf-reports-backtest,mf-reports-backtest
3016,,bot102,159755,电池ETF广发,sell,2025-12-08,2025-12-09,47241.1187,1.0586,1.0586,47241.1187,49759.4,250.05,v5主线确认为存储芯片/CPO/集成电路制造/卫星互联网/激光雷达，固态电池(BK0968)已不在v5 top15主线板块内。159755电池ETF作为旧主线卫星持仓已失去信号支撑，清仓释放资金重新配置至v5确认的主线载体。,confirmed,2026-06-11 08:28:34,mf-reports-backtest,mf-reports-backtest
3017,,bot102,008888,华夏国证半导体芯片ETF联接C,buy,2025-12-08,2025-12-09,50000.0,1.4881,1.4881,33599.89248,,0.0,v5主线确认半导体/芯片(BK1137存储芯片+BK1128 CPO)为核心主线，semi_equip_donchian_60=1.0满仓信号。当前008888仓位7.77%低于铁律#13中主线增强仓≥10%下限。加仓¥50k使增强仓达~12.6%，满足下限且远低于宽基核心仓40%上限。,confirmed,2026-06-11 08:29:30,mf-reports-backtest,mf-reports-backtest
3173,,bot101,007818,国泰中证全指通信设备ETF联接C,buy,2026-06-11,2026-06-12,300000.0,4.3584,4.3584,68832.599119,,0.0,建仓核心仓位：主线抱主线·v4已持续40日，CPO/光通信为最强主线。007818跟踪中证全指通信设备指数，覆盖CPO/光模块核心标的。当前震荡市但主线趋势未破，MA60上方运行，按进攻型策略首笔建仓底仓。,confirmed,2026-06-12 06:56:35,oos-bot101-daily,oos-bot101-daily
3175,,bot101,159773,创业板科技ETF华泰柏瑞,buy,2026-06-11,2026-06-12,100000.0,1.3933,1.3933,71414.977078,,497.51,卫星仓位：被动元件板块动量rank1，连续in_top5达9日，站MA60。创业板科技ETF作为兜底代理覆盖被动元件主线。配合核心通信仓位构建科技主线组合。当前风险偏好偏低，控制单卫星仓位在10%。,confirmed,2026-06-12 06:57:22,oos-bot101-daily,oos-bot101-daily
3176,,bot101,159732,消费电子ETF华夏,buy,2026-06-11,2026-06-12,100000.0,1.4978,1.4978,66234.710379,,793.65,卫星仓位：MLCC板块动量rank2，连续in_top5达8日，站MA60。消费电子ETF作为兜底代理覆盖MLCC主线。配合核心通信仓位构建科技主线组合。当前风险偏好偏低，控制单卫星仓位在10%。,confirmed,2026-06-12 06:57:32,oos-bot101-daily,oos-bot101-daily
3177,,bot101,159546,集成电路ETF国泰,buy,2026-06-11,2026-06-12,100000.0,2.4861,2.4861,39904.408192,,793.65,卫星仓位：集成电路封测板块动量rank3，连续in_top5达10日，站MA60。集成电路ETF作为兜底代理覆盖封测主线。配合核心通信仓位构建科技主线组合。当前风险偏好偏低，控制单卫星仓位在10%。,confirmed,2026-06-12 06:57:43,oos-bot101-daily,oos-bot101-daily
3296,,bot20,005693,广发中证军工ETF联接C,buy,2025-03-10,2025-03-11,400000.0,0.746609,0.746609,535755.663272,,0.0,右侧企稳通道触发：中证军工从3/4低点10288连续5日上涨至11031（+7.2%），trail_dd（120日峰值回撤≥15%）已解除（峰值回撤从-17.0%收窄至-11.1%）；板块资金3/4、3/7、3/10三日净流入累计约+46亿，连续数日不破前低+资金持续回流；两会窗口机构看好2025年军工景气拐点叙事出现；大盘5大指数多头排列风险偏好扩张。开40%试探仓，留后手等订单硬证确认后再加仓。,confirmed,2026-06-15 02:41:48,dash-2026-06-15T02-16-15,dash-2026-06-15T02-16-15
3299,,bot20,005693,广发中证军工ETF联接C,sell,2025-03-24,2025-03-25,535755.66,0.734314,0.734314,535755.66,393412.88,0.0,主驱动逆转确认：3/11两会脉冲后资金持续净流出（3/12-3/24累计约-185亿），3/24创区间新低10836（vs 3/17高点11173跌-3.0%），事件脉冲完全退潮且无订单/预算硬证。右侧企稳通道假设（资金回流）被证伪，按大开大合纪律清仓止损。trail_dd未触发但资金踩踏+market_sentiment过热（z=2.24）是更强警告。,confirmed,2026-06-15 02:52:54,dash-2026-06-15T02-16-15,dash-2026-06-15T02-16-15
3301,,bot102,159858,创新药ETF南方,buy,2025-06-03,2025-06-04,100000.0,0.6302,0.6302,158552.941842,,79.94,"【增强仓建仓-医药主线】v5引擎判定医药为强主线（top15占6个），创新药板块动量rank2、站MA60、连续in_top5达7日。159858为✓纯载体（overlap 85.3%, corr 0.91）。range+fair环境下增强仓压缩至10%（守range纪律），待regime转uptrend后加至≥15%。",confirmed,2026-06-15 03:00:14,dash-2026-06-15T02-56-57,dash-2026-06-15T02-56-57
3302,,bot102,000961,天弘沪深300ETF联接A,buy,2025-06-03,2025-06-04,250000.0,1.3465,1.3465,185481.061827,,249.75,【核心仓建仓】range+fair环境下以25%仓位建仓沪深300宽基底仓。沪深300 PE分位58.78%偏中性，ERP 32%分位处于合理区，天弘沪深300ETF联接A赎回≥7d仅0.05%费率极优。宽基核心仓与增强仓严格满足铁律#14（核心≥增强）。,confirmed,2026-06-15 03:00:14,dash-2026-06-15T02-56-57,dash-2026-06-15T02-56-57
3303,,bot102,000961,天弘沪深300ETF联接A,buy,2025-06-03,2025-06-04,250000.0,1.3465,1.3465,185481.061827,,249.75,【核心仓建仓】range+fair环境下以25%仓位建仓沪深300宽基底仓。沪深300 PE分位58.78%偏中性，ERP 32%分位处于合理区，天弘沪深300ETF联接A赎回≥7d仅0.05%费率极优。宽基核心仓与增强仓严格满足铁律#14（核心≥增强）。,confirmed,2026-06-15 03:00:29,dash-2026-06-15T02-56-57,dash-2026-06-15T02-56-57
3307,,bot102,159858,创新药ETF南方,sell,2025-07-14,2025-07-15,158552.94,0.6589,0.6589,158552.94,104470.53,0.0,【增强仓清仓-无主线】v5引擎判定当前为无主线·宽基态（top15最大类金融/支付仅3个，<4阈值），医药板块已不在top15。按铁律#7：主线走弱先降增强仓。创新药近1m +1.87%跑输沪深300的+3.82%，市场风格切换确认。清仓回笼现金，等待新主线确认后再开增强仓。,confirmed,2026-06-15 03:18:26,dash-2026-06-15T02-56-57,dash-2026-06-15T02-56-57
3309,,bot20,005693,广发中证军工ETF联接C,buy,2025-05-12,2025-05-13,400000.0,0.758403,0.758403,527424.074008,,0.0,右侧企稳通道触发：中证军工从4/28低点10138连续9日未创新低，trail_dd已解除（-9.42%），5/7和5/12板块资金大幅净流入（+41亿、+44亿），印巴冲突升级推升军贸出口预期（逻辑级脉冲）。通道②右侧企稳四条件全部满足，开试探仓40%。通道①订单硬证尚未满足，暂不加至重仓。,confirmed,2026-06-15 03:22:26,dash-2026-06-15T02-16-15,dash-2026-06-15T02-16-15
3311,,bot102,159858,创新药ETF南方,buy,2025-08-04,2025-08-05,155000.0,0.7233,0.7233,214124.290226,,123.9,【增强仓建仓-医药主线回归】v5引擎判定regime切换：无主线·宽基→抱主线·v4（已维持15交易日）。主线：医药（强，top15占7个），创新药BK1106动量rank2、站MA60、连续in_top5 15日。159858为✓纯载体（overlap 85.3%、corr 0.90），β=0.75适中。仓位15%符合铁律#13（强主线≥15%）+铁律#14（增强≤核心51.31%）。估值约束：ERP 3Y分位6.48%偏贵、温度81.9过热，故取强主线区间下限15%而非更高。此前7/14清仓系无主线判定，今日regime已切换→重新建仓。,confirmed,2026-06-15 03:28:03,dash-2026-06-15T02-56-57,dash-2026-06-15T02-56-57
3312,,bot20,005693,广发中证军工ETF联接C,sell,2025-05-19,2025-05-20,527424.07,0.726165,0.726165,527424.07,382996.9,0.0,中证军工5/12建仓后连续5日资金大幅净流出（5/13-5/16累计净流出约-143亿），指数从11234高点回落至10622（-5.45%），右侧企稳通道破坏。印巴冲突事件脉冲退潮，无订单/合同负债硬证跟进，板块风险分维持0.83-0.99高位拥挤。持仓浮亏-5.13%，触发保本纪律（浮盈未达10%即转亏，且趋势转空），果断清仓止损，保护本金。,confirmed,2026-06-15 03:30:37,dash-2026-06-15T02-16-15,dash-2026-06-15T02-16-15
3315,,bot102,159858,创新药ETF南方,sell,2025-09-01,2025-09-02,214124.29,0.7872,0.7872,214124.29,167715.85,842.79,【增强仓清仓-主线切换】v5引擎判定主线已从医药(创新药)切换至算力/AI/数据。BK1106创新药已不在top15，连续出top15触发剔除。当前regime=抱主线·v4，新主线=算力/AI/数据(top15占5个)。清仓创新药，释放现金用于建仓新主线(通信设备)。,confirmed,2026-06-15 03:45:32,dash-2026-06-15T02-56-57,dash-2026-06-15T02-56-57
3316,,bot102,007818,国泰中证全指通信设备ETF联接C,buy,2025-09-01,2025-09-02,165000.0,2.4903,2.4903,66257.077461,,0.0,【增强仓建仓-主线切换至算力/AI】v5引擎判定regime=抱主线·v4（维持36日），主线从医药切换至算力/AI/数据(top15占5个，强主线)。主线板块BK1128/BK1136/BK1138均映射通信设备指数。007818为国泰中证全指通信设备ETF联接C，跟踪通信设备，费率低(申购0%/<30d赎0.1%)。仓位165K≈15%，符合铁律#13(强主线≥15%)+铁律#14(增强仓≤核心仓53.5%)。,confirmed,2026-06-15 03:45:48,dash-2026-06-15T02-56-57,dash-2026-06-15T02-56-57
3321,,bot102,020357,华夏半导体材料设备ETF联接C,buy,2025-10-09,2025-10-10,165000.0,1.9573,1.9573,84299.800746,,0.0,【增强仓建仓-主线切换至半导体】v5引擎判定regime=抱主线·v4（维持14日），主线=半导体/芯片（强，top15占8个板块）。020357 华夏半导体材料设备ETF联接C 为BK1326.DC半导体设备纯载体代理，申购0%、赎回<30d仅0.3%。semi_equip_donchian_60=1.0满仓绿灯。铁律#13硬触发：强主线+risk_on+非downtrend → 增强仓必须>0。铁律#14：增强仓14.7% ≤ 核心仓53.9% ✓,confirmed,2026-06-15 04:09:10,dash-2026-06-15T02-56-57,dash-2026-06-15T02-56-57
